player_name,season_norm,goals,shots,passes,team_name,primary_pos,att_score,mid_score,def_score,league,season_name,season,extracted_year
Serge Aurier,2023,1,2,0,Côte d'Ivoire,Right Back,60,0,0,African Cup of Nations,2023,2023,2023
Serhou Guirassy,2023,0,4,0,Guinea,Right Defensive Midfield,20,0,0,African Cup of Nations,2023,2023,2023
Sidi Bouna Sidi Amar,2023,1,7,0,Mauritania,Right Midfield,85,0,0,African Cup of Nations,2023,2023,2023
Silas Katompa Mvumpa,2023,2,5,0,Congo DR,Left Wing,125,0,0,African Cup of Nations,2023,2023,2023
Simon Adingra,2023,1,6,0,Côte d'Ivoire,Left Wing,80,0,0,African Cup of Nations,2023,2023,2023
Simon Bokote Banza,2023,0,5,0,Congo DR,Center Forward,25,0,0,African Cup of Nations,2023,2023,2023
Simon Happygod Msuva,2023,1,4,0,Tanzania,Left Wing,70,0,0,African Cup of Nations,2023,2023,2023
Siyanda Xulu,2023,1,2,0,South Africa,Right Center Back,60,0,0,African Cup of Nations,2023,2023,2023
Sofiane Feghouli,2023,0,1,0,Algeria,Center Attacking Midfield,5,0,0,African Cup of Nations,2023,2023,2023
Souleymane Anne,2023,0,4,0,Mauritania,Center Forward,20,0,0,African Cup of Nations,2023,2023,2023
Sphephelo S''Miso Sithole,2023,0,5,0,South Africa,Left Defensive Midfield,25,0,0,African Cup of Nations,2023,2023,2023
Stephane Aziz Ki,2023,0,8,0,Burkina Faso,Center Attacking Midfield,40,0,0,African Cup of Nations,2023,2023,2023
Steven Moreira,2023,0,1,0,Cape Verde Islands,Right Back,5,0,0,African Cup of Nations,2023,2023,2023
Sébastien Haller,2023,3,11,0,Côte d'Ivoire,Center Forward,205,0,0,African Cup of Nations,2023,2023,2023
Tarek Hamed,2018,0,2,0,Egypt,Left Center Midfield,10,0,0,African Cup of Nations,2018,2018,2018
Teboho Mokoena,2023,3,22,0,South Africa,Right Defensive Midfield,260,0,0,African Cup of Nations,2023,2023,2023
Temitayo Olufisayo Olaoluwa Aina,2023,0,4,0,Nigeria,Left Wing Back,20,0,0,African Cup of Nations,2023,2023,2023
Terem Igobor Moffi,2023,1,1,0,Nigeria,Center Forward,55,0,0,African Cup of Nations,2023,2023,2023
Thabang Amod Monare,2023,1,1,0,South Africa,Center Attacking Midfield,55,0,0,African Cup of Nations,2023,2023,2023
Thapelo James Morena,2023,0,5,0,South Africa,Right Wing,25,0,0,African Cup of Nations,2023,2023,2023
Thapelo Maseko,2023,1,2,0,South Africa,Center Attacking Midfield,60,0,0,African Cup of Nations,2023,2023,2023
Themba Zwane,2023,2,3,0,South Africa,Center Attacking Midfield,115,0,0,African Cup of Nations,2023,2023,2023
Théo Bongonda Mbul''Ofeko Batombo,2023,0,10,0,Congo DR,Center Attacking Midfield,50,0,0,African Cup of Nations,2023,2023,2023
Tiago Manuel Dias Correia,2023,1,17,0,Cape Verde Islands,Center Forward,135,0,0,African Cup of Nations,2023,2023,2023
Valdomiro Tualungo Paulo Lameiras,2023,0,1,0,Angola,Left Center Midfield,5,0,0,African Cup of Nations,2023,2023,2023
Victor James Osimhen,2023,1,24,0,Nigeria,Center Forward,170,0,0,African Cup of Nations,2023,2023,2023
Victor Moses,2018,1,7,0,Nigeria,Right Midfield,85,0,0,African Cup of Nations,2018,2018,2018
Vincent Paté Aboubakar,2022,2,6,0,Cameroon,Center Defensive Midfield,130,0,0,African Cup of Nations,2022,2022,2022
Wilfried Stephane Singo,2023,0,5,0,Côte d'Ivoire,Right Center Back,25,0,0,African Cup of Nations,2023,2023,2023
William Troost-Ekong,2018,0,2,0,Nigeria,Center Back,10,0,0,African Cup of Nations,2018,2018,2018
William Troost-Ekong,2023,4,6,0,Nigeria,Center Back,230,0,0,African Cup of Nations,2023,2023,2023
Willy Afonso Semedo Johnson,2023,0,5,0,Cape Verde Islands,Right Back,25,0,0,African Cup of Nations,2023,2023,2023
Willy Boly,2023,0,1,0,Côte d'Ivoire,Right Center Back,5,0,0,African Cup of Nations,2023,2023,2023
Witiness Chimoio João Quembo,2023,1,4,0,Mozambique,Right Midfield,70,0,0,African Cup of Nations,2023,2023,2023
Yacoub Aly Abeid,2023,0,1,0,Mauritania,Left Back,5,0,0,African Cup of Nations,2023,2023,2023
Yankuba Minteh,2023,0,2,0,Gambia,Left Midfield,10,0,0,African Cup of Nations,2023,2023,2023
Yoane Wissa,2023,3,21,0,Congo DR,Left Wing,255,0,0,African Cup of Nations,2023,2023,2023
Youcef Atal,2023,0,3,0,Algeria,Right Back,15,0,0,African Cup of Nations,2023,2023,2023
Yves Bissouma,2023,0,6,0,Mali,Left Defensive Midfield,30,0,0,African Cup of Nations,2023,2023,2023
Zaidu Sanusi,2023,0,6,0,Nigeria,Left Wing Back,30,0,0,African Cup of Nations,2023,2023,2023
Zakhele Lerato Lepasa,2023,1,3,0,South Africa,Center Forward,65,0,0,African Cup of Nations,2023,2023,2023
Zinho Gano,2023,0,1,0,Guinea-Bissau,Center Forward,5,0,0,African Cup of Nations,2023,2023,2023
Zito André Sebastião Luvumbo,2023,0,3,0,Angola,Left Midfield,15,0,0,African Cup of Nations,2023,2023,2023
