match_id,season,player_id,player_name,primary_pos,team_name,start_x,start_y,is_goal,minute,source_file,distance,visible_angle,season_id,competition_id,match_date,competition_name,season_name,file_key,league
18236,,3058,Javier Hernández Balcázar,Left Center Forward,Manchester United,99.0,31.0,0,2,data\raw\Statbomb\open-data\data\events\18236.json,22.847319317591726,0.32056431533264973,22,16,2011-05-28,FA Women's Super League,2010/2011,fa_womens_super_league,FA Women's Super League
18236,,3538,Wayne Mark Rooney,Right Center Forward,Manchester United,105.0,43.0,1,33,data\raw\Statbomb\open-data\data\events\18236.json,15.297058540778355,0.5031953235893651,22,16,2011-05-28,FA Women's Super League,2010/2011,fa_womens_super_league,FA Women's Super League
18236,,3538,Wayne Mark Rooney,Right Center Forward,Manchester United,99.0,32.0,0,70,data\raw\Statbomb\open-data\data\events\18236.json,22.47220505424423,0.33092460894175213,22,16,2011-05-28,FA Women's Super League,2010/2011,fa_womens_super_league,FA Women's Super League
18236,,8281,Luís Carlos Almeida da Cunha,Right Back,Manchester United,99.0,48.0,0,84,data\raw\Statbomb\open-data\data\events\18236.json,22.47220505424423,0.33092460894175213,22,16,2011-05-28,FA Women's Super League,2010/2011,fa_womens_super_league,FA Women's Super League
19714,,4643,Georgia Stanway,Left Center Midfield,Manchester City WFC,103.0,57.0,0,1,data\raw\Statbomb\open-data\data\events\19714.json,24.041630560342615,0.2374284710269079,4,37,2018-09-09,FA Women's Super League,2018/2019,fa_womens_super_league,FA Women's Super League
19714,,4659,Ramona Bachmann,Center Forward,Chelsea FCW,110.0,49.0,0,4,data\raw\Statbomb\open-data\data\events\19714.json,13.45362404707371,0.45145309155255436,4,37,2018-09-09,FA Women's Super League,2018/2019,fa_womens_super_league,FA Women's Super League
19714,,15550,Bethany England,Right Wing,Chelsea FCW,106.0,53.0,0,5,data\raw\Statbomb\open-data\data\events\19714.json,19.1049731745428,0.3105344587464084,4,37,2018-09-09,FA Women's Super League,2018/2019,fa_womens_super_league,FA Women's Super League
19714,,15547,Melissa Lawley,Left Center Forward,Manchester City WFC,107.0,54.0,0,18,data\raw\Statbomb\open-data\data\events\19714.json,19.1049731745428,0.28961566031413133,4,37,2018-09-09,FA Women's Super League,2018/2019,fa_womens_super_league,FA Women's Super League
19714,,17524,Jennifer Patricia Beattie,Left Center Back,Manchester City WFC,113.0,38.0,0,18,data\raw\Statbomb\open-data\data\events\19714.json,7.280109889280518,0.9869259311327816,4,37,2018-09-09,FA Women's Super League,2018/2019,fa_womens_super_league,FA Women's Super League
19714,,15550,Bethany England,Right Wing,Chelsea FCW,100.0,57.0,0,22,data\raw\Statbomb\open-data\data\events\19714.json,26.248809496813376,0.23340835197898313,4,37,2018-09-09,FA Women's Super League,2018/2019,fa_womens_super_league,FA Women's Super League
19714,,4654,Nikita Parris,Center Forward,Manchester City WFC,106.0,35.0,0,24,data\raw\Statbomb\open-data\data\events\19714.json,14.866068747318506,0.5000300150483366,4,37,2018-09-09,FA Women's Super League,2018/2019,fa_womens_super_league,FA Women's Super League
19714,,15553,Karen Julia Carney,Left Wing,Chelsea FCW,93.0,33.0,0,33,data\raw\Statbomb\open-data\data\events\19714.json,27.892651361962706,0.27621849655713243,4,37,2018-09-09,FA Women's Super League,2018/2019,fa_womens_super_league,FA Women's Super League
19714,,15547,Melissa Lawley,Left Center Forward,Manchester City WFC,105.0,56.0,0,35,data\raw\Statbomb\open-data\data\events\19714.json,21.93171219946131,0.25255427577805956,4,37,2018-09-09,FA Women's Super League,2018/2019,fa_womens_super_league,FA Women's Super League
19714,,10395,Maren Nævdal Mjelde,Left Defensive Midfield,Chelsea FCW,96.0,30.0,0,35,data\raw\Statbomb\open-data\data\events\19714.json,26.0,0.28309578529949553,4,37,2018-09-09,FA Women's Super League,2018/2019,fa_womens_super_league,FA Women's Super League
19714,,15553,Karen Julia Carney,Left Wing,Chelsea FCW,110.0,22.0,0,39,data\raw\Statbomb\open-data\data\events\19714.json,20.591260281974,0.19362199285594528,4,37,2018-09-09,FA Women's Super League,2018/2019,fa_womens_super_league,FA Women's Super League
19714,,4647,So-Yun Ji,Center Attacking Midfield,Chelsea FCW,112.0,29.0,0,40,data\raw\Statbomb\open-data\data\events\19714.json,13.601470508735444,0.3620090009195438,4,37,2018-09-09,FA Women's Super League,2018/2019,fa_womens_super_league,FA Women's Super League
19714,,4659,Ramona Bachmann,Center Forward,Chelsea FCW,102.0,22.0,0,45,data\raw\Statbomb\open-data\data\events\19714.json,25.45584412271571,0.22402364703792343,4,37,2018-09-09,FA Women's Super League,2018/2019,fa_womens_super_league,FA Women's Super League
19714,,4643,Georgia Stanway,Left Center Midfield,Manchester City WFC,99.0,52.0,0,46,data\raw\Statbomb\open-data\data\events\19714.json,24.186773244895647,0.28709776493483574,4,37,2018-09-09,FA Women's Super League,2018/2019,fa_womens_super_league,FA Women's Super League
19714,,10185,Stephanie Houghton,Right Center Back,Manchester City WFC,111.0,44.0,0,53,data\raw\Statbomb\open-data\data\events\19714.json,9.848857801796104,0.7266423406817256,4,37,2018-09-09,FA Women's Super League,2018/2019,fa_womens_super_league,FA Women's Super League
19714,,10185,Stephanie Houghton,Right Center Back,Manchester City WFC,107.0,32.0,0,55,data\raw\Statbomb\open-data\data\events\19714.json,15.264337522473747,0.446920544687979,4,37,2018-09-09,FA Women's Super League,2018/2019,fa_womens_super_league,FA Women's Super League
